web-scraper-order,web-scraper-start-url,product,product-href,product-href,price,description,ulasan,img-src
1628310869-392,https://www.tokopedia.com/search?q=handphone+samsung&source=related_keyword&st=product,,https://www.tokopedia.com/starshopv/samsung-galaxy-a12-6-128-gb-garansi-resmi-samsung-indonesia-black?whid=0,SAMSUNG GALAXY A12 6/128 GB GARANSI RESMI SAMSUNG INDONESIA - BLACK,Rp2.569.000,Kondisi: BaruBerat: 600 GramKategori: Android OSEtalase: Semua EtalaseKatalog: Samsung Galaxy A12Mohon untuk baca deskripsi terlebih dahulu !!! SAMSUNG GALAXY A12 [6/128GB] Bonus dapat semua (khusus full bonus) Bagi yang ingin Case Protective Camera dapat langsung diorder melalui link ini https://tokopedia.link/btRfcUweUcb STOK READY selama ada di varian WARNA : Black Blue White Garansi resmi Samsung Indonesia selama 1 tahun (sein) servis bebas claim di seluruh Indonesia Barang tersegel. IMEI resmi terdaftar di KOMEMPERIN BONUS - Headset - Tempered Glass (anti gores kaca) - Softcase premiun (clear case) NOTE: DALAM PAKET PENJUALAN TIDAK DAPAT HEADSET /HENFREE BAWAAN DARI SAMSUNG NETWORK Technology GSM / HSPA / LTE BODY Dimensions = 164 x 75.8 x 8.9 mm (6.46 x 2.98 x 0.35 in) Weight = 205 g (7.23 oz) Build = Glass front plastic back plastic frame SIM = Single SIM (Nano-SIM) or Dual SIM (Nano-SIM dual stand-by) DISPLAY Type = PLS IPS Size = 6.5 inches 106.7 cm2 (~85.8% screen-to-body ratio) Resolution = 720 x 1600 pixels 20:9 ratio (~264 ppi density) PLATFORM OS Android 10 Chipset Mediatek MT6765 Helio P35 (12nm) CPU Octa-core (4x2.35 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53) GPU PowerVR GE8320 MEMORY Card slot microSDXC (dedicated slot) Internal 128GB 6GB RAMeMMC 5.1 MAIN CAMERA Quad 48 MP f/2.0 26mm (wide) AF 5 MP f/2.2 123˚ (ultrawide) 2 MP f/2.4 (macro) 2 MP f/2.4 (depth) Features LED flash panorama HDR Video 1080p@30fps SELFIE CAMERA Single 8 MP f/2.2 Video 1080p@30fps SOUND Loudspeaker Yes 3.5mm jack Yes COMMS WLAN Wi-Fi 802.11 b/g/n Wi-Fi Direct hotspot Bluetooth 5.0 A2DP LE GPS Yes with A-GPS GLONASS GALILEO BDS Radio Unspecified USB USB Type-C 2.0 FEATURES Sensors Fingerprint (side-mounted) accelerometer BATTERY Type Li-Po 5000 mAh non-removable Charging Fast charging 15WLihat Selengkapnya,4.9/5,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/2/23/f1a4473a-5788-4843-a926-4d811ae18783.jpg.webp?ect=4g
1628309729-367,https://www.tokopedia.com/search?q=handphone+samsung&source=related_keyword&st=product,,https://www.tokopedia.com/distriponsel/samsung-galaxy-a02s-4-64gb-3-32gb-garansi-sein-hitam-biru-bukan-a20s-3gb-32gb-non-bundle?whid=0,Samsung Galaxy A02s 4/64GB 3/32GB Garansi SEIN Hitam Biru Bukan A20s - 3GB 32GB Non Bundle,Rp1.624.000,Kondisi: BaruBerat: 500 GramKategori: Android OSEtalase: Samsung SmartphonesKatalog: Samsung Galaxy A20sTersedia juga product merk lain dan melayani COD silahkan wa untuk lebih detail *087888316441 Untuk Packing yang lebih aman! https://www.tokopedia.com/distriponsel/ekstra-bubble-wrap-untuk-packing Mengenai varian: Non Bundle = Tidak dapat bonus yang seperti digambar Bundle Headset = Dapat bonus Realme Buds Classic Bundle Powerbank = Dapat bonus Realme Powerbank 2i Bundle Hydrogel = Dapat bonus Anti Gores Hydrogel BundleToothBrus = Dapat Realme N1 Tooth Brush (Sikat Gigi) Bundle Lengkap = Dapat semua bonus yang disebutkan diatas Tersedia warna: Hitam Biru Putih Pilihan warna tulis dicatatan saat melakukan checkout! Tersedia kapasitas: RAM 3GB Internal 32GB RAM 4GB Internal 64GB PLATFORM OS Android 10 Chipset Qualcomm SDM450 Snapdragon 450 (14 nm) CPU Octa-core 1.8 GHz Cortex-A53 GPU Adreno 506 MEMORY Card slot microSDXC (dedicated slot) Internal 32GB 3GB RAM eMMC 5.1 MAIN CAMERA Triple 13 MP f/2.2 (wide) AF 2 MP f/2.4 (macro) 2 MP f/2.4 (depth) Features LED flash Video 1080p@30fps SELFIE CAMERA Single 5 MP f/2.2 Video NOTE SEBELUM MEMBELI: - Barang yang dijual adalah BNIB ( Brand New In Box ) kita tidak jual barang bekas ataupun refurbish - Untuk product Oppo Vivo dan Realme segel terlebih dahulu kita buka sebelum di kirim untuk di ambil & di registrasi kartu garansi. - Spesifikasi lengkap dapat dicek melalui website resmi masing- masing produk. - Kerusakan dan kehilangan saat pengiriman diluar tanggung jawab kami. - Sangat disarankan memakai Asuransi pengiriman untuk menghindari resiko pengiriman. - Barang yang sudah dibeli tidak dapat ditukar atau di kembalikan kecuali ada cacat barang saat baru dibuka. - Pengembalian barang dengan alasan cacat fisik handphone charger dan kabel tidak diterima jika sudah lewat 12 jam dari penerimaan barang. - Membeli berarti setuju.Lihat Selengkapnya,4.8/5,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/5/16/cfbf883d-213d-40ff-9948-10108e399085.jpg.webp?ect=4g
1628310506-381,https://www.tokopedia.com/search?q=handphone+samsung&source=related_keyword&st=product,,https://www.tokopedia.com/dewaponselrakyat/samsung-galaxy-m31-6gb-128gb-black-blue-red-6-gb-128-gb-resmi-non-bundle?whid=0,Samsung Galaxy M31 6GB / 128GB Black Blue Red 6 GB / 128 GB - RESMI - Non Bundle,Rp2.898.000,Kondisi: BaruBerat: 400 GramKategori: Android OSEtalase: SAMSUNGKatalog: Samsung Galaxy M31OPSI WARNA : BLACK / BLUE / RED (pilihan warna harap ditulis di catatan pembeli saat checkout tanpa catatan kita kirim warna random) FAST RESPON WA DI #Nol-895-3248-39980 KENAPA BELI DI DEWA PONSEL? - Terpercaya toko kita OFFICIAL STORE di Tokopedia (TRUSTED SELLER) - Barang 100% original unit baru gak jual barang bekas atau refurbished - Uang kita kembalikan 2x lipat kalau barang tidak original - Garansi resmi Indonesia bisa klaim ke service center terdekat - Bisa COD Jakarta terima barang baru bayar - Bisa request split order - Ada tim aftersales untuk membantu proses klaim garansi jika kesulitan NOTE : - Pengiriman Gojek/ Grab Sameday batas order masuk jam 12.00 - Gojek/ Grab Instant jam 15.00 lewat jam tersebut kemungkinan kirim keesokan harinya - Untuk produk Oppo Vivo Realme segel kita buka dulu sebelum kirim untuk pengisian dan registrasi kartu garansi setelah itu kita segel ulang (repack) - Kerusakan dan kehilangan saat pengiriman diluar tanggung jawab kami - Disarankan pakai asuransi untuk cover resiko pengiriman - Harap untuk divideo waktu unboxing paket Dewa Ponsel tidak menerima komplain tanpa video unboxing - Barang yang sudah dibeli tidak dapat ditukar atau di kembalikan kecuali ada cacat barang saat baru dibuka - Batas waktu pengajuan komplain 1x24 jam - Membeli = setujuLihat Selengkapnya,4.7/5,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/6/11/eb63a2cf-5999-4c69-bfb0-e88093ac40cb.jpg.webp?ect=4g
1628310843-391,https://www.tokopedia.com/search?q=handphone+samsung&source=related_keyword&st=product,,https://www.tokopedia.com/prismaroxy/samsung-galaxy-a12-6-128-garansi-resmi-hitam?whid=0,Samsung Galaxy A12 6/128 Garansi Resmi - Hitam,Rp2.554.000,Kondisi: BaruBerat: 400 GramKategori: Android OSEtalase: SamsungSAMSUNG A12 RAM 6/128GB GARANSI RESMI Networks : GSM/HSPA/LTE Dimensions : 164 x 75.8 x 8.9 mm (6.46 x 2.98 x 0.35 in) Weight : 205 g (7.23 oz) Build : Glass front plastic haze & mate SIM : Dual Nano SIM Display Type : TFT Size : 6.5 inches 103.7 cm2 (~83.4% screen-to-body ratio) Resolution : 720 x 1560 pixels 19.5 : 9 ratio (~264 ppi density) OS : Android 10 Prosesor : Mediatek Helio P35 Card slot : microSDXC Main Camera : Quad Camera : 48MP + 5MP + 2MP + 2MP Selfie Camera : 8MP Loudspeaker : Yes 3.5mm jack : Yes WLAN : Yes Bluetooth : Yes GPS : Yes with A-GPS GLONASS GALILEO BDS Radio : Unspecified USB : USB Type-C 2.0 Sensors : Fingerprint (side-mounted); unspecified sensors Battery : Li-Po 5000 mAh non-removable Charging : Fast charging 15WLihat Selengkapnya,4.9/5,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/1/11/3eae1edf-f2a2-4f54-acf1-1e878b7687df.jpg.webp?ect=4g
1628311367-404,https://www.tokopedia.com/search?q=handphone+samsung&source=related_keyword&st=product,,https://www.tokopedia.com/techstudioid/resmi-sein-samsung-note-20-ultra-note-20-bronze-black-green-grey-note-20-256gb-mystic-bronze?whid=0,[RESMI SEIN] Samsung Note 20 Ultra | Note 20 Bronze Black Green Grey - Note 20 256GB Mystic Bronze,Rp11.690.000,Kondisi: BaruBerat: 1.000 GramKategori: Android OSEtalase: SamsungBRAND NEW IN BOX (SEGEL RESMI SAMSUNG) Samsung Galaxy Note 20 IMEI Terdaftar kemenperin (resmi Samsung Indonesia) Garansi Samsung Indonesia 1 tahun (Bisa langsung ke samsung service mana aja) Samsung Note 20 6.7-inch RAM: 8GB ROM: 256GB Color: Bronze / Green / Grey - Samsung Note 20 Ultra 6.9-inch RAM: 8GB ROM: 256GB / 512GB Color: Bronze / Black / White Terpercaya! Bisa cek ulasan kami! https://www.tokopedia.com/techstudioid/review Kami Power Merchant 99% transaksi sukses dan rating 4.9/5.0 Tidak perlu khawatir. Kami sudah menjual ribuan produk Hal yang perlu diperhatikan! 1. Termurah 2. Garansi Samsung Resmi 1 tahun (Segel) 3. Accesories tidak ditukar dijamin new dan original 4. Tidak menjual refurbished ataupun barang distributor hanya resmi 5. Bukan seller abal yang menjual barang rekondisi atau yang bisa tiba tiba hilang kapanpunLihat Selengkapnya,5.0/5,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2020/12/3/281f6e0d-d368-4b57-a3b4-0ddc175b4ee0.jpg.webp?ect=4g
1628309831-371,https://www.tokopedia.com/search?q=handphone+samsung&source=related_keyword&st=product,,https://www.tokopedia.com/distriponsel/samsung-galaxy-a12-6-128gb-4-128gb-garasni-sein-4-gb-6-gb-128-gb-6gb-128gb-non-bundle?whid=0,Samsung Galaxy A12 6/128GB 4/128GB Garasni SEIN 4 GB 6 GB 128 GB - 6GB 128GB Non Bundle,Rp2.574.000,Kondisi: BaruBerat: 500 GramKategori: Android OSEtalase: Samsung SmartphonesKatalog: Samsung Galaxy A12Tersedia juga product merk lain dan melayani COD silahkan wa untuk lebih detail *087888316441 Untuk Packing yang lebih aman! https://www.tokopedia.com/distriponsel/ekstra-bubble-wrap-untuk-packing Mengenai varian: Non Bundle = Tidak dapat bonus yang seperti digambar Bundle Headset = Dapat bonus headset Pioneer Bundle Powerbank = Dapat bonus Realme Powerbank 2i Bundle Hydrogel = Dapat bonus Anti Gores Hydrogel Bundle Lengkap = Dapat semua bonus yang disebutkan diatas Tersedia warna: Hitam Biru Putih Pilihan warna tulis dicatatan saat melakukan checkout! Tersedia kapasitas: ram 4GB internal 128GB ram 6GB internal 128GB PLATFORM OS Android 10 Chipset Mediatek MT6765 Helio P35 (12nm) CPU Octa-core (4x2.35 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53) GPU PowerVR GE8320 MEMORY Card slot microSDXC (dedicated slot) Internal 32GB 3GB RAM 64GB 4GB RAM 128GB 4GB RAM 128GB 6GB RAM eMMC 5.1 MAIN CAMERA Quad 48 MP f/2.0 26mm (wide) AF 5 MP f/2.2 123˚ (ultrawide) 2 MP f/2.4 (macro) 2 MP f/2.4 (depth) Features LED flash panorama HDR Video 1080p@30fps SELFIE CAMERA Single 8 MP f/2.2 Video 1080p@30fp NOTE SEBELUM MEMBELI: - Barang yang dijual adalah BNIB ( Brand New In Box ) kita tidak jual barang bekas ataupun refurbish - Untuk product Oppo Vivo dan Realme segel terlebih dahulu kita buka sebelum di kirim untuk di ambil & di registrasi kartu garansi. - Spesifikasi lengkap dapat dicek melalui website resmi masing- masing produk. - Kerusakan dan kehilangan saat pengiriman diluar tanggung jawab kami. - Sangat disarankan memakai Asuransi pengiriman untuk menghindari resiko pengiriman. - Barang yang sudah dibeli tidak dapat ditukar atau di kembalikan kecuali ada cacat barang saat baru dibuka. - Pengembalian barang dengan alasan cacat fisik handphone charger dan kabel tidak diterima jika sudah lewat 12 jam dari penerimaan barang.Lihat Selengkapnya,4.8/5,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/8/4/19397d52-651d-4cbe-bcc4-15fda64cfaf4.jpg.webp?ect=4g
1628309539-359,https://www.tokopedia.com/search?q=handphone+samsung&source=related_keyword&st=product,,https://www.tokopedia.com/v5k/samsung-a32-ram-6-128-8-128-gb-garansi-resmi-sein-violet-6-128-gb?whid=0,Samsung A32 Ram 6/128 8/128 Gb Garansi Resmi Sein - Violet 6/128 GB,Rp3.450.000,"Kondisi: BaruBerat: 300 GramKategori: Android OSEtalase: Semua EtalaseDEAR CUSTOMER JANGAN TERTIPU DENGAN BARANG YG TERLALU MIRING ( Belum Tentu Jaminan Barang segel asli (Repack ) DI TOKO KAMI JAMINAN BARANG KUALITAS TERBAIK SEGEL ORIGINAL DAN ASLI (NO REPACK ) 🥳🥳 DENGAN JAMINAN 100% GARANSI 1 TAHUN FULL GARANSI RESMI SAMSUNG SERVIS DI SELURUH INDONESIA SAMSUNG GALAXY A32 6/128 & 8/128GB GARANSI RESMI SEIN SAMSUNG INDONESIA IMEI TERDAFTAR DI WEBSITE KEMENPERIN Spesifikasi : NETWORK Technology GSM / HSPA / LTE LAUNCH Announced 2021 February 25 Status Available. Released 2021 February 25 BODY Dimensions 158.9 x 73.6 x 8.4 mm (6.26 x 2.90 x 0.33 in) Weight 184 g (6.49 oz) Build Glass front (Gorilla Glass 5) glass back (Gorilla Glass 5) SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM dual stand-by) DISPLAY Type Super AMOLED 90Hz 800 nits (peak) Size 6.4 inches 98.9 cm2 (~84.6% screen-to-body ratio) Resolution 1080 x 2400 pixels 20:9 ratio (~411 ppi density) Protection Corning Gorilla Glass 5 PLATFORM OS Android 11 One UI 3.0 Chipset Mediatek Helio G80 (12 nm) CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55) GPU Mali-G52 MC2 MEMORY Card slot microSDXC (dedicated slot) Internal 64GB 4GB RAM 128GB 4GB RAM 128GB 6GB RAM 128GB 8GB RAM MAIN CAMERA Quad 64 MP f/1.8 26mm (wide) PDAF 8 MP f/2.2 123˚ (ultrawide) 1/4.0"" 1.12µm 5 MP f/2.4 (macro) 5 MP f/2.4 (depth) Features LED flash panorama HDR Video 4K@30fps 1080p@30/120fps SELFIE CAMERA Single 20 MP f/2.2 (wide) Video 1080p@30fps SOUND Loudspeaker Yes 3.5mm jack Yes COMMS WLAN Wi-Fi 802.11 a/b/g/n/ac dual-band Wi-Fi Direct hotspot Bluetooth 5.0 A2DP LE GPS Yes with A-GPS GLONASS BDS GALILEO NFC Yes (market/region dependent) Radio Unspecified USB USB Type-C 2.0 USB On-The-Go FEATURES Sensors Fingerprint (under display optical) accelerometer gyro proximity compass BATTERY Type Li-Ion 5000 mAh non-removable Charging Fast charging 15W MISC Colors Awesome Black Awesome White Awesome Blue Awesome VioletLihat Selengkapnya",5.0/5,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/4/20/59340fed-540b-4daf-95a5-b256d8adad82.jpg.webp?ect=4g
1628310551-383,https://www.tokopedia.com/search?q=handphone+samsung&source=related_keyword&st=product,,https://www.tokopedia.com/premiumofficial/samsung-galaxy-a32-8-128-ram-8gb-rom-128gb-garansi-resmi-sein-white?whid=0,Samsung Galaxy A32 8/128 RAM 8GB ROM 128GB GARANSI RESMI SEIN - WHITE,Rp3.549.000,"Kondisi: BaruBerat: 500 GramKategori: Android OSEtalase: SAMSUNGGARANSI RESMI SAMSUNG INDONESIA Dibawah ini link extra dus dan extra bubble agar pengiriman paket aman sampe tujuan : EXTRA DUS https://www.tokopedia.com/premiumofficial/dus-for-safety-packaging-extra-dus EXTRA BUBBLE https://www.tokopedia.com/premiumofficial/bubble-warp-for-safety-packing-extra-bubble-warp NETWORK Technology GSM / HSPA / LTE BODY Dimensions 164.2 x 76.1 x 9.1 mm (6.46 x 3.00 x 0.36 in) Weight 205 g (7.23 oz) SIM Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM dual stand-by) DISPLAY Type TFT Size 6.5 inches 102.0 cm2 (~81.6% screen-to-body ratio) Resolution 720 x 1600 pixels 20:9 ratio (~270 ppi density) PLATFORM OS Android 11 One UI 3.0 Chipset MediaTek MT6853 Dimensity 720 (7 nm) CPU Octa-core (2x2.0 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55) GPU Mali-G57 MC3 MEMORY Card slot microSDXC (uses shared SIM slot) Internal 64GB 4GB RAM 128GB 4GB RAM 128GB 6GB RAM 128GB 8GB RAM MAIN CAMERA Quad 48 MP f/1.8 26mm (wide) 1/2.0"" 0.8µm PDAF 8 MP f/2.2 123˚ (ultrawide) 1/4.0"" 1.12µm 5 MP f/2.4 (macro) 2 MP f/2.4 (depth) Features LED flash panorama HDR Video 4K@30fps 1080p@30/120fps SELFIE CAMERA Single 13 MP f/2.2 (wide) Video 1080p@30fps SOUND Loudspeaker Yes 3.5mm jack Yes COMMS WLAN Wi-Fi 802.11 a/b/g/n/ac dual-band Wi-Fi Direct hotspot Bluetooth 5.0 A2DP LE GPS Yes with A-GPS GLONASS GALILEO BDS NFC Yes Radio Unspecified USB USB Type-C 2.0 USB On-The-Go FEATURES Sensors Fingerprint (side-mounted) accelerometer gyro proximity compass Messaging SMS(threaded view) MMS Email Push Email IM Browser HTML5 BATTERY Type Li-Ion 5000 mAh non-removable Charging Fast charging 15WLihat Selengkapnya",5.0/5,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/3/20/75014396-b694-495a-b730-7bde1fba1434.jpg.webp?ect=4g
1628309858-372,https://www.tokopedia.com/search?q=handphone+samsung&source=related_keyword&st=product,,https://www.tokopedia.com/pluto-olhp/samsung-galaxy-a52-8-128gb-8-256gb-grs-resmi-sein-awesome-black-a52-8-128gb?whid=0,Samsung Galaxy A52 8/128Gb | 8/256Gb - Grs resmi Sein - Awesome Black A52 8/128Gb,Rp4.749.000,"Kondisi: BaruBerat: 500 GramKategori: Android OSEtalase: SamsungSamsung Galaxy A52 4G Varian 8/128Gb dan 8/256Gb Imei Terdaftar Garansi resmi Samsung 1thn Ready Awesome Black White Violet Pilih sesuai varian dan warna NETWORKTechnologyGSM / HSPA / LTE / 2G bandsGSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)3G bandsHSDPA 850 / 900 / 1900 / 21004G bandsLTE (unspecified) bandsSA/NSASpeedHSPA 42.2/5.76 Mbps LTE-A LAUNCHAnnounced2021 March 17StatusComing soon. Exp. release 2021 March 26BODYDimensions159.9 x 75.1 x 8.4 mm (6.30 x 2.96 x 0.33 in)Weight189 g (6.67 oz)SIMSingle SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM dual stand-by) IP67 dust/water resistant (up to 1m for 30 mins)DISPLAYTypeSuper AMOLED 120Hz 800 nits (peak)Size6.5 inches 102.0 cm2 (~84.9% screen-to-body ratio)Resolution1080 x 2400 pixels 20:9 ratio (~405 ppi density)ProtectionCorning Gorilla Glass 5PLATFORMOSAndroid 11 One UI 3.1ChipsetQualcomm SM7225 Snapdragon 720G (8 nm)CPUOcta-core (2x2.2 GHz Kryo 570 & 6x1.8 GHz Kryo 570)GPUAdreno 619MEMORYCard slotmicroSDXC (uses shared SIM slot)Internal128GB 6GB RAM 256GB 8GB RAMMAIN CAMERAQuad64 MP f/1.8 26mm (wide) 1/1.7X"" 0.8µm PDAF OIS 12 MP f/2.2 123˚ (ultrawide) 1.12µm 5 MP f/2.4 (macro) 5 MP f/2.4 (depth)FeaturesLED flash panorama HDRVideo4K@30fps 1080p@30/120fps; gyro-EISSELFIE CAMERASingle32 MP f/2.2 26mm (wide) 1/2.8"" 0.8µmFeaturesHDRVideo4K@30fps 1080p@30fpsSOUNDLoudspeakerYes with stereo speakers3.5mm jackYesCOMMSWLANWi-Fi 802.11 a/b/g/n/ac dual-band Wi-Fi Direct hotspotBluetooth5.0 A2DP LEGPSYes with A-GPS GLONASS GALILEO BDSNFCYes (market/region dependent)RadioUnspecifiedUSBUSB Type-C 2.0 USB On-The-GoFEATURESSensorsFingerprint (under display optical) accelerometer gyro proximity compassMessagingSMS(threaded view) MMS Email Push Email IMBrowserHTML5 ANT+BATTERYTypeLi-Po 4500 mAh non-removableChargingFast charging 25W 50% in 30 min (advertised)Lihat Selengkapnya",5.0/5,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/3/18/f9043f8a-f810-41cb-8a09-7d59da748e17.jpg.webp?ect=4g
1628309639-363,https://www.tokopedia.com/search?q=handphone+samsung&source=related_keyword&st=product,,https://www.tokopedia.com/h2cell/samsung-galaxy-a52-8-128-ram-8gb-rom-128gb-garansi-resmi-awesome-black?whid=0,Samsung Galaxy A52 8/128 - RAM 8GB / ROM 128GB - Garansi Resmi - Awesome Black,Rp4.899.000,"Kondisi: BaruBerat: 600 GramKategori: Android OSEtalase: A32A52A72Katalog: Samsung Galaxy A52Garansi Resmi SEIN Layar 6.5"""" FHD+ sA Infinity O 90Hz + On-sceen FP Processor Snapdragon 720G Octa Core Kamera Belakang 64MP+12MP+5MP+5MP Kamera Depan 32MP RAM 8GB ROM 128GB IP67 for water and dust resistance Battery 4500mAh Dual SIM Hybrid NFC : YES 4G Lihat Selengkapnya",5.0/5,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/5/3/b78c4a3f-964b-4dc5-ae1e-88f19e27c9aa.jpg.webp?ect=4g
1628311678-414,https://www.tokopedia.com/search?q=handphone+samsung&source=related_keyword&st=product,,https://www.tokopedia.com/supergadgettt/samsung-galaxy-a32-6-128-8-128-kamera-4k-gb-ram-6-8-rom-128-resmi-sein-awesome-black-a32-6-128?whid=0,Samsung Galaxy A32 6/128 8/128 Kamera 4K GB RAM 6 8 ROM 128 Resmi SEIN - Awesome Black A32 6/128,Rp3.599.000,Kondisi: BaruBerat: 300 GramKategori: Android OSEtalase: SmartphoneKatalog: Samsung Galaxy A32Prosesor Octa-core ( Dual 2.0Ghz + Hexa 2.0Ghz) RAM 4GB/6GB/8GB Memori 64GB/128GB Layar 6.5-inch HD+ TFT Infinity-V Display Kamera Belakang Utama : 64MP F1.8 Ultra Wide: 8MP F2.2 FF Macro: 5MP F2.4 FF Depth: 5MP F2.4 FF Keamanan Fingerprint : Layar Audio Surround sound dengan Dolby Atmos technology (Dolby Digital Dolby Digital Plus termasuk) Kamera Depan 20MP F2.2 Android 11 Baterai 5000mAh 15W Fast Charging Color : Awesome Black Awesome White Awesome Blue Awesome violet GRATIS Perlindungan Layar Handphone senilai Rp 750.000 selama 6 bulan (untuk 1 kali klaim terhadap layar). Mekanisme Aktivasi Proteksi Layar senilai 750.000 hanya mengirimkan data di chatbox (Maksimal 4 Hari Dari Tanggal Pembelian). Format: 1. Nama Lengkap 2. Email 3. Nomor HP 4. Type dan warna HP 5. Imei HP 6. Nomor Invoice Dapatkan penawaran promo Special Asuransi Proteksi 12 bulan senilai harga HP saat pembelian bersama device. Benefit: - Proteksi : Layar Baterai Konektor - Limit Proteksi senilai harga handphone - Selama 12 bulan - Klaim lebih dari 1 kali selama limit tersedia Penawaran terbatas hanya didapat saat pembelian bersama device (bundling: + Proteksi Asuransi 12 bulan) : a. Rp 55.000 --> HP di bawah 6 juta (Special Promo) b. Rp 175.000 --> HP di atas 6 juta (Special Promo) Lebih Detail Mengenai Protego Fix: http://salvusmart.id/productdetails/protegofix Promo Menarik Lainnya: GRATIS Paket Data • Bonus Kuota 15GB/bulan selama 24 bulan ( Total 360GB selama 2 Tahun ) dengan syarat Top Pulsa 50rb/ bln sejak kartu diaktifkan. pulsa tidak terpotong • Kuota dapat digunakan untuk seluruh akses data (Main Quota) • Cara Mendapatkan Bonus Kuota: a. Lakukan isi Ulang pulsa Smartfren minimum 50 ribu paling lambat 3 hari setelah aktivasi kartu b. Download aplikasi MySmartfren di Google PlayStore atau Apps Store c. Buka Aplikasi MySmartfren paling lambat 3 hari setelah isi Ulang Terima Kasih sudah berbelanja di Toko kamiLihat Selengkapnya,4.9/5,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/4/28/c2d18ee8-54d5-4707-9a99-f4f416bbc602.jpg.webp?ect=4g
1628311417-406,https://www.tokopedia.com/search?q=handphone+samsung&source=related_keyword&st=product,,https://www.tokopedia.com/shopyzid/samsung-galaxy-m21-6000mah-battery-4gb-64gb-4-64-garansi-resmi-sein-hitam?whid=0,SAMSUNG GALAXY M21 - 6000mAh Battery 4GB 64GB 4/64 Garansi Resmi SEIN - Hitam,Rp2.399.900,"Kondisi: BaruBerat: 500 GramKategori: Android OSEtalase: HP Samsung OriginalSAMSUNG GALAXY M21 4/64GB GARANSI RESMI SEIN SAMSUNG INDONESIA WARNA TERSEDIA SESUAI VARIAN - HITAM - BIRU - HIJAU Spesifikasi : NETWORK Technology GSM / HSPA / LTE 2G bands GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 3G bands HSDPA 850 / 900 / 1900 / 2100 4G bands 1 3 5 7 8 20 38 40 41 Speed HSPA 42.2/5.76 Mbps LTE-A LAUNCH Announced 2020 March 18 Status Available. Released 2020 March 23 BODY Dimensions 159 x 75.1 x 8.9 mm (6.26 x 2.96 x 0.35 in) Weight 188 g (6.63 oz) Build Glass front (Gorilla Glass 3) plastic back plastic frame SIM Dual SIM (Nano-SIM dual stand-by) DISPLAY Type Super AMOLED capacitive touchscreen 16M colors Size 6.4 inches 100.5 cm2 (~84.2% screen-to-body ratio) Resolution 1080 x 2340 pixels 19.5:9 ratio (~403 ppi density) Protection Corning Gorilla Glass 3 420 nits max brightness (advertised) PLATFORM OS Android 10 One UI 2 Chipset Exynos 9611 (10nm) CPU Octa-core (4x2.3 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53) GPU Mali-G72 MP3 MEMORY Card slot microSDXC (dedicated slot) Internal 64GB 4GB RAM UFS 2.1 MAIN CAMERA Triple 48 MP f/2.0 26mm (wide) 1/2.0"" 0.8µm PDAF 8 MP f/2.2 12mm (ultrawide) 1/4.0"" 1.12µm 5 MP f/2.2 (depth) Features LED flash panorama HDR Video 4K@30fps 1080p@30fps gyro-EIS SELFIE CAMERA Single 20 MP f/2.0 26mm (wide) Features HDR Video 1080p@30fps SOUND Loudspeaker Yes 3.5mm jack Yes COMMS WLAN Wi-Fi 802.11 a/b/g/n/ac dual-band Wi-Fi Direct hotspot Bluetooth 5.0 A2DP LE GPS Yes with A-GPS GLONASS BDS Radio FM radio RDS recording USB 2.0 Type-C 1.0 reversible connector FEATURES Sensors Fingerprint (rear-mounted) accelerometer gyro proximity compass Messaging SMS(threaded view) MMS Email Push Email IM Browser HTML5 BATTERY Non-removable Li-Po 6000 mAh battery Charging Fast charging 15W -Shopyz Indonesia-Lihat Selengkapnya",5.0/5,https://images.tokopedia.net/img/cache/100-square/attachment/2021/3/24/65580410/65580410_7ed1da4b-9c04-4186-bb2f-fe08d08cfcab.jpg.webp?ect=4g
